"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1190","17277794","Gpr65","14744","G-protein coupled receptor 65",0.224043919020781,9.46616867745659,2.29151151848189,0.0382020554284828,0.0813320945529639,-5.2413493314485
"1191","17277816","Zc3h14","75553","zinc finger CCCH type containing 14",0.0235305162733912,9.0398416258496,0.209642058463785,0.83701019122481,0.892582423572061,-7.59740918811226
"1192","17277837","Ttc8","76260","tetratricopeptide repeat domain 8",-0.235890120475251,6.0041872842719,-2.40347291786303,0.0308907041362205,0.0683657955227547,-5.04059410661869
"1193","17277876","LOC105245440","105245440","uncharacterized LOC105245440",0.0404263363792934,3.88677433590516,0.321626499174698,0.752555167485638,0.83268930535528,-7.56575136991663
"1194","17277900","Kcnk13","217826","potassium channel, subfamily K, member 13",-0.410529514139889,6.87728954386379,-2.97319621319994,0.0102036355372318,0.0270128062322386,-3.96866432692921
"1195","17278012","Cpsf2","51786","cleavage and polyadenylation specific factor 2",0.182887064466232,8.74576359783234,1.67379552697726,0.116674021822488,0.204858812475302,-6.25667573889042
"1196","17278104","Tmem251","320351","transmembrane protein 251",-0.0868443188074925,6.92285955705602,-0.425807725126151,0.676813636664399,0.773962683194582,-7.52452050010149
"1197","17278110","Ubr7","66622","ubiquitin protein ligase E3 component n-recognin 7 (putative)",-0.533601211354678,7.61478933336911,-5.49310403004502,8.33779609633253e-05,0.000516030334846365,0.917440716572223
"1198","17278290","Serpina3h","546546","serine (or cysteine) peptidase inhibitor, clade A, member 3H",0.206667994392146,4.566808276776,1.47756631251078,0.161978925869088,0.266817636756037,-6.53680295814683
"1199","17278345","Glrx5","73046","glutaredoxin 5",0.0632691357562525,8.91141484099387,0.619640340849861,0.545589382693257,0.664625049149106,-7.41829258785576
"1200","17278358","Tcl1b1","27379","T cell leukemia/lymphoma 1B, 1",-0.0121328767268238,5.96212181865666,-0.105015517176908,0.917874492797641,0.94891143293156,-7.61498603528495
"1201","17278364","Tcl1b5","27382","T cell leukemia/lymphoma 1B, 5",-0.0642641031309781,4.78131038785366,-0.434839663458888,0.670401220865612,0.76949382036978,-7.52041722839232
"1202","17278388","Tunar","69952","Tcl1 upstream neural differentiation associated RNA",-0.0491355583118089,5.8191726270769,-0.371938554497869,0.715587192614651,0.804889009878661,-7.54724634068034
"1203","17278395","D430019H16Rik","268595","RIKEN cDNA D430019H16 gene",0.0333051229822541,4.82093986036781,0.216547000769338,0.831729614394158,0.889008406750294,-7.5958400581192
"1204","17278612","Mir342","723909","microRNA 342",0.0546469665787743,4.41096588169414,0.510550575013582,0.617734089266919,0.727224391589333,-7.48274152123743
"1205","17278694","Mir540","723880","microRNA 540",0.0778793930488559,5.19389161894962,0.611354848364876,0.550902659072116,0.669599884459535,-7.42360280542279
"1206","17278696","Mir665","751555","microRNA 665",0.0494899383118019,5.40572135613519,0.319678381837564,0.754000072176909,0.8332153401839,-7.56641476982475
"1207","17278711","Mir432","100316735","microRNA 432",0.0111940743787375,5.9706401935402,0.0544220614047097,0.957378871897465,0.973832024757892,-7.6192991537315
"1208","17278761","AF357425","449562","snoRNA AF357425",-0.357455985227499,3.88177761052632,-2.33146269419769,0.0354228433305567,0.0765026151381993,-5.17018623648025
"1209","17278816","Mir758","791071","microRNA 758",0.0442967574463955,6.22699997345615,0.359495090644426,0.724665835768757,0.811338632422094,-7.55206852100086
"1210","17278818","Mir329","723842","microRNA 329",0.0325489466695674,4.03715638495797,0.189467319789416,0.852484802792404,0.902657556297153,-7.60170424877315
"1211","17278820","Mir494","723878","microRNA 494",0.142323605958548,4.84463041411672,0.835841405278369,0.417480872471262,0.544908040735366,-7.25631280095433
"1212","17278836","Mir654","100124453","microRNA 654",0.21289801655398,5.50772926882889,1.57094813660084,0.138832616729023,0.236493092642473,-6.40652054140625
"1213","17278846","Mir487b","723940","microRNA 487b",-0.0391519652551446,4.3381945102206,-0.428875016557121,0.674632993189292,0.77264887444027,-7.52313641049849
"1214","17278918","Dync1h1","13424","dynein cytoplasmic 1 heavy chain 1",-0.0146067671643149,9.15552295847883,-0.0912257980794479,0.928624042066332,0.955087834509767,-7.61643269942239
"1215","17279107","Lbhd2","380787","LBH domain containing 2",-0.0257873122628229,5.64879977600355,-0.197770664762395,0.846107851302961,0.898764563325539,-7.59998880479761
"1216","17279131","Tnfaip2","21928","tumor necrosis factor, alpha-induced protein 2",1.21227067102132,10.121857516352,11.9081643302181,1.20656077854051e-08,5.09049691847618e-07,10.1305272128663
"1217","17279167","Snora28","100316932","small nucleolar RNA, H/ACA box 28",-0.0886628283447619,6.93463077692049,-0.41574307515134,0.68399004399526,0.778602385250923,-7.5289940876091
"1218","17279198","Apopt1","68020","apoptogenic, mitochondrial 1",-0.0110775444810312,7.20954321220932,-0.0869072396001555,0.931993587892226,0.957238742510257,-7.61684400055363
"1219","17279324","Inf2","70435","inverted formin, FH2 and WH2 domain containing",-0.107311597027568,6.77841207570871,-0.934365318716,0.366176665289713,0.493979824758089,-7.16804770912166
"1220","17279349","Adssl1","11565","adenylosuccinate synthetase like 1",-0.695628874881231,6.95726276895999,-6.25532109674079,2.24912527520112e-05,0.000181597163392586,2.27784920161345
"1221","17279365","Siva1","30954","SIVA1, apoptosis-inducing factor",-0.3572075702211,7.49167355178216,-2.47829409685607,0.0267694748553175,0.0606336196061275,-4.90425635416405
"1222","17279381","Cep170b","217882","centrosomal protein 170B",-0.320062920715951,6.9108266733621,-3.71196193362438,0.00237426234766602,0.00793173873106453,-2.51461593168282
"1223","17279509","Crip1","12925","cysteine-rich protein 1 (intestinal)",-0.767519459525129,8.13237185483649,-5.27511895746061,0.000123076889380176,0.000715182972140287,0.514431710508079
"1224","17279553","Zfp386","56220","zinc finger protein 386 (Kruppel-like)",0.0159825808730583,5.13216036376674,0.0896726366010853,0.929835732596005,0.955513872038193,-7.61658291685936
"1225","17279608","Ncapg2","76044","non-SMC condensin II complex, subunit G2",-1.27220209697982,7.19050159804599,-11.1583547749649,2.73498078944823e-08,9.68237957222507e-07,9.27990322995155
"1226","17279670","Rapgef5","217944","Rap guanine nucleotide exchange factor (GEF) 5",0.0780085786262728,9.27057407813897,0.913575656143627,0.376624303688273,0.505116678620202,-7.18739985753178
"1227","17279701","Cdca7l","217946","cell division cycle associated 7 like",-0.576019474049227,7.98743291407242,-5.63154667433496,6.5328281557225e-05,0.000422202518672422,1.17025571850155
"1228","17279746","Gm26520","105244630","predicted gene, 26520",-0.127870081818139,6.57868432161026,-1.21463902177766,0.244877867909269,0.366067468456893,-6.87111616465513
"1229","17279759","Dnmt3aos","100038522","DNA methyltransferase 3A, opposite strand",-0.59576359438695,4.53800239888341,-4.91345824133819,0.000238137562170513,0.00120091088801645,-0.166838220253529
"1230","17279764","Efr3b","668212","EFR3 homolog B",-1.77894526173035,6.00098039500818,-11.1144459696478,2.87321362989855e-08,9.94995540850994e-07,9.22859846384532
"1231","17279805","Ncoa1","17977","nuclear receptor coactivator 1",-0.523612901255183,7.29046612936985,-5.96435478524942,3.67373480309532e-05,0.000268583714148809,1.7677058527036
"1232","17279858","Fkbp1b","14226","FK506 binding protein 1b",-0.786407450398021,5.97215296404718,-5.54120050386562,7.65796778989989e-05,0.00048192106123204,1.00555179280328
"1233","17279881","Ubxn2a","217379","UBX domain protein 2A",0.0440199309108475,7.79987120493295,0.211673824475261,0.835455531057907,0.891559331415733,-7.59695271952207
"1234","17279962","Gen1","209334","GEN1, Holliday junction 5' flap endonuclease",-0.578125922862955,7.20583878885744,-3.75198232049399,0.00219479097732601,0.00745623063817617,-2.43526979350774
"1235","17280041","Lratd1","105005","LRAT domain containing 1",0.181455865284507,5.26741180436944,0.982689235262181,0.342674951948126,0.471837655049695,-7.12159094402209
"1236","17280062","Lpin1","14245","lipin 1",-1.29667045478996,6.98746830850353,-9.271856260203,2.65489179191907e-07,5.53228533929496e-06,6.91036173867249
"1237","17280125","Pqlc3","217430","PQ loop repeat containing",-0.568710919776225,7.67571418327937,-4.61554666395225,0.00041528540258162,0.00190212144255848,-0.738760986696174
"1238","17280287","9030624G23Rik","66808","RIKEN cDNA 9030624G23 gene",-0.0957442736621505,5.20537209317875,-0.41578285552332,0.683961616208909,0.778602385250923,-7.52897661117012
"1239","17280327","Rsad2","58185","radical S-adenosyl methionine domain containing 2",1.54125210366291,10.025954802507,4.98165563770865,0.000209995997107004,0.00109061830703913,-0.0372249118425536
"1240","17280383","Colec11","71693","collectin sub-family member 11",0.0989647947624697,4.49962786021584,0.671080052969653,0.513245286535818,0.636351927077004,-7.38381833141526
"1241","17280498","Dld","13382","dihydrolipoamide dehydrogenase",0.282951048922786,9.98548232513643,2.17240177744213,0.0477563711262091,0.0976479247157401,-5.4501451309809
"1242","17280552","Bcap29","12033","B cell receptor associated protein 29",0.149042480166669,9.52816419903954,0.843745381259476,0.413197916017039,0.540965029483987,-7.24955698883718
"1243","17280561","Dus4l","71916","dihydrouridine synthase 4-like (S. cerevisiae)",0.287326573546508,5.58449256996627,1.65822398550328,0.119817805806125,0.209401538676923,-6.27977374474968
"1244","17280577","Hbp1","73389","high mobility group box transcription factor 1",-0.618949895469787,7.36805982157998,-6.07779949079827,3.02982676946414e-05,0.0002293869825545,1.96797068410006
"1245","17280590","Prkar2b","19088","protein kinase, cAMP dependent regulatory, type II beta",0.0714101202180348,5.12643357018487,0.546988989066537,0.593121337601712,0.705220888147022,-7.46253731647311
"1246","17280640","Cdhr3","68764","cadherin-related family member 3",0.248986095085793,4.77524511963165,1.83218087411026,0.0885873221046979,0.163855093155062,-6.01390635461241
"1247","17280727","Mir680-3","751520","microRNA 680-3",-0.07258970570025,5.18740538086134,-0.413137260052879,0.685853290393637,0.780575049914186,-7.53013533001867
"1248","17280729","Ahr","11622","aryl-hydrocarbon receptor",0.191164854795841,6.03009957748658,1.53818944522402,0.146609734587302,0.24700194598215,-6.45286845707427
"1249","17280760","Bzw2","66912","basic leucine zipper and W2 domains 2",0.269498840502363,8.2969040046835,2.17904804142966,0.0471691159223583,0.0966120251250764,-5.43863419438795
"1250","17280867","Mir1938","100316693","microRNA 1938",0.404678765654644,5.77557659926392,2.90454958490969,0.0116792082012244,0.0303558075199719,-4.10123056850283
"1251","17280893","Dnajb9","27362","DnaJ heat shock protein family (Hsp40) member B9",0.160868567176603,7.5424469404673,0.860166343541526,0.404392689728234,0.532699341284487,-7.23533839489244
"1252","17280955","Strn3","94186","striatin, calmodulin binding protein 3",0.329758129856048,8.37224366444523,3.37856199697595,0.00458186642451288,0.0138426433430442,-3.17481488510201
"1253","17281025","Heatr5a","320487","HEAT repeat containing 5A",-0.65790383279556,6.85778132508448,-6.3427561031251,1.94524521225406e-05,0.000162085731107289,2.42889693939102
"1254","17281148","Baz1a","217578","bromodomain adjacent to zinc finger domain 1A",0.439139104107882,8.64820108449348,5.15623281198169,0.00015261045770839,0.000845892848262545,0.292170073526411
"1255","17281181","2700097O09Rik","72658","RIKEN cDNA 2700097O09 gene",-0.0161046074337454,5.53196879890312,-0.106562749856176,0.916669373096068,0.948164056322262,-7.61481105032262
"1256","17281219","Nfkbia","18035","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha",2.10995138976857,10.333654828669,22.8942009932103,2.24677069805068e-12,8.97360216801442e-10,18.8534631577345
"1257","17281228","Ralgapa1","56784","Ral GTPase activating protein, alpha subunit 1",-0.185519821174357,7.58643984230281,-1.53774209494805,0.146718453450439,0.247046164873968,-6.4534966236706
"1258","17281377","Trappc6b","78232","trafficking protein particle complex 6B",-0.0464314161996615,9.61936083590796,-0.292501419785127,0.774254636798624,0.849086496258568,-7.57525484193664
"1259","17281412","Klhl28","66689","kelch-like 28",-0.0308859372082777,6.85193559702814,-0.21179954024632,0.835359359678013,0.891559331415733,-7.59692433177381
"1260","17281419","Fkbp3","30795","FK506 binding protein 3",-0.167142626015174,8.66271952211138,-0.926020217345677,0.370346061811618,0.498252869785999,-7.17586197314349
"1261","17281428","Mis18bp1","217653","MIS18 binding protein 1",-0.391760418407676,8.12694385502854,-3.27626170221145,0.00560882197247477,0.0164315170841547,-3.37650748979787
"1262","17281506","Pole2","18974","polymerase (DNA directed), epsilon 2 (p59 subunit)",-1.08125466398391,6.68175688881833,-6.67415963870951,1.13287137842332e-05,0.000105388702300219,2.99193951667778
"1263","17281575","Vcpkmt","207965","valosin containing protein lysine (K) methyltransferase",0.126017263503566,7.47284840747069,0.732084673464383,0.476366082081298,0.602394727789759,-7.33960886018114
"1264","17281609","L2hgdh","217666","L-2-hydroxyglutarate dehydrogenase",-0.0649088808082841,6.02150905835104,-0.601267929251071,0.557409156079773,0.675726073264654,-7.42997613491263
"1265","17281637","Map4k5","399510","mitogen-activated protein kinase kinase kinase kinase 5",0.402188842507615,7.44165398996222,3.40968861054359,0.00430851737737625,0.0131897432845483,-3.113326911546
"1266","17281676","Sav1","64010","salvador family WW domain containing 1",0.353419322660438,9.06478800797053,4.15800139666405,0.000994861263749583,0.00389302013789925,-1.63240606973418
"1267","17281686","Nin","18080","ninein",-0.304223943528641,7.90771941577741,-2.7018128680417,0.01736956548994,0.0422840580456036,-4.48806692682654
"1268","17281773","Timm9","30056","translocase of inner mitochondrial membrane 9",0.209883326574686,5.94566345958561,1.32854771395631,0.205547751566749,0.32070567192919,-6.73245740932782
"1269","17281843","Dhrs7","66375","dehydrogenase/reductase (SDR family) member 7",-0.245048236201462,6.77626438096364,-2.34275764091294,0.0346724905135093,0.0751258194091987,-5.14997002182839
"1270","17281880","Six1","20471","sine oculis-related homeobox 1",0.57170369238492,6.86669766275485,5.5949423439987,6.96631724869977e-05,0.000445888959796585,1.10365244942322
"1271","17281895","Trmt5","76357","TRM5 tRNA methyltransferase 5",0.307488513434016,6.9916857822727,2.37470687842101,0.0326307854752018,0.0714514019670812,-5.09256077002292
"1272","17281971","Sgpp1","81535","sphingosine-1-phosphate phosphatase 1",-0.563722505428828,7.64784504436334,-5.65946213910094,6.22123065679491e-05,0.000407783291738056,1.22093175029701
"1273","17282008","Zbtb25","109929","zinc finger and BTB domain containing 25",-0.0274147034202006,6.0877133476367,-0.184065344754873,0.856639303051033,0.905616033982485,-7.60278098414964
"1274","17282090","Max","17187","Max protein",0.409000752930005,9.83572625301329,4.70896349683151,0.000348427063992655,0.00163848237078493,-0.558464456555938
"1275","17282104","Atp6v1d","73834","ATPase, H+ transporting, lysosomal V1 subunit D",-0.322829601166025,7.74795732366729,-2.01200225885802,0.06416295881171,0.124000092335792,-5.72247270030344
"1276","17282129","Tmem229b","268567","transmembrane protein 229B",0.0334340538401907,7.39305531709453,0.369112726194417,0.717645031196077,0.806343830723551,-7.54835554562268
"1277","17282171","Zfyve26","211978","zinc finger, FYVE domain containing 26",-0.421788192298526,7.27176492361183,-3.83306169083191,0.00187223695562956,0.00655387388111197,-2.27456568114261
"1278","17282216","Zfp36l1","12192","zinc finger protein 36, C3H type-like 1",-0.925889886715128,8.96511813753202,-6.29448328733062,2.10727686116837e-05,0.000172468520153821,2.34563248880215
"1279","17282284","Ccdc177","380768","coiled-coil domain containing 177",0.204863306362959,4.6058820943367,1.49379726360729,0.157736728704737,0.26119423484524,-6.51456841103842
"1280","17282368","Med6","69792","mediator complex subunit 6",0.263063598575294,7.46925314964286,1.92097007133495,0.075636473212827,0.142990883880734,-5.8719728107939
"1281","17282435","Numb","18222","NUMB endocytic adaptor protein",-0.614206613404445,7.33539558263243,-6.10802179766441,2.87907668548066e-05,0.000219168340822295,2.02102860596975
"1282","17282465","Elmsan1","238317","ELM2 and Myb/SANT-like domain containing 1",0.0632094505687988,6.33731022703032,0.624206282891458,0.542673478585691,0.661745737880496,-7.41533735871443
"1283","17282498","Entpd5","12499","ectonucleoside triphosphate diphosphohydrolase 5",-0.23436033660439,7.18804656864452,-2.17044355177998,0.0479306941778424,0.0979198861673131,-5.45353338671129
"1284","17282518","Aldh6a1","104776","aldehyde dehydrogenase family 6, subfamily A1",-0.269382835720766,6.2642503991592,-2.11220267009265,0.0533944253841621,0.106454892451011,-5.55360960750567
"1285","17282563","Npc2","67963","NPC intracellular cholesterol transporter 2",0.217037174161854,10.6574965938765,2.65418478086316,0.0190564650986801,0.0454668587838282,-4.5777580344725
"1286","17282611","Arel1","68497","apoptosis resistant E3 ubiquitin protein ligase 1",0.229108341079804,9.26825503459378,2.05124280747512,0.0597274981443451,0.116784412983933,-5.65685976443433
"1287","17282673","Mlh3","217716","mutL homolog 3",-0.355725769280062,6.6090190236493,-3.36020913880483,0.00475112637418726,0.0142748235244513,-3.21104566902754
"1288","17282732","Erg28","58520","ergosterol biosynthesis 28",-0.0944677195254169,9.82608511055593,-0.98780933624148,0.340248941562053,0.469360213884011,-7.11654910440545
"1289","17282743","Tgfb3","21809","transforming growth factor, beta 3",-0.832565700418749,5.56937888014426,-8.51207518056178,7.32674163893008e-07,1.22953807167591e-05,5.85022765615266
"1290","17282868","Sptlc2","20773","serine palmitoyltransferase, long chain base subunit 2",0.318547023682118,10.1341900953881,2.5622916566419,0.022770845033919,0.0529581260086214,-4.74931926871834
"1291","17282905","Snw1","66354","SNW domain containing 1",0.258563449847028,9.08331979411275,2.42715004614842,0.0295251255539309,0.0658789672974301,-4.9976295250942
"1292","17282956","Gm7104","633093","REX1, RNA exonuclease 1 homolog pseudogene",-0.0185567499876909,4.42625041245326,-0.133514662366134,0.895713698363056,0.934068018606279,-7.61135318695472
"1293","17282958","Gm5039","266459","eukaryotic translation initiation factor 1A pseudogene",-0.0533598045050052,3.45036737257665,-0.32814225912227,0.74772950347627,0.829410748995803,-7.5635036933039
"1294","17282980","Cep128","75216","centrosomal protein 128",-0.736124725597453,6.83547497169291,-5.35014875457804,0.000107559515811514,0.000641821772138227,0.653816206344265
"1295","17283088","1700019M22Rik","69423","NFX-like protein",0.455861445352033,3.7570052437274,2.64273030936239,0.0194852859676864,0.0463055724840972,-4.59925277743524
"1296","17283096","Galc","14420","galactosylceramidase",-0.89552958466212,6.96924688420559,-6.85275433099508,8.51806666461215e-06,8.46297469115944e-05,3.28916208926857
"1297","17283117","Kcnk10","72258","potassium channel, subfamily K, member 10",0.242303497311593,4.57339696802164,1.99431707191021,0.0662590685013353,0.127557223454852,-5.75181817145186
"1298","17283216","Efcab11","78767","EF-hand calcium binding domain 11",-0.585168861605196,5.11346007185494,-4.91927841467032,0.00023558993347605,0.0011919832260883,-0.155756673071036
"1299","17283248","Ttc7b","104718","tetratricopeptide repeat domain 7B",-0.752506269826386,7.52782131608068,-7.36101321175138,3.87252032723416e-06,4.62889068791505e-05,4.11150978325952
"1300","17283270","Rps6ka5","73086","ribosomal protein S6 kinase, polypeptide 5",-0.696565542881934,5.8373815841143,-8.60442113216282,6.45437972729245e-07,1.12081707090461e-05,5.98264235878899
"1301","17283422","Atxn3","110616","ataxin 3",-0.212806509931045,7.9954237083896,-2.15219874625359,0.0495836181371815,0.100560411733194,-5.48502952808129
"1302","17283463","Itpk1","217837","inositol 1,3,4-triphosphate 5/6 kinase",0.311539113663129,8.02847078751818,3.17228991845314,0.00688857637793478,0.0194759136763602,-3.58071124814847
"1303","17283516","Asb2","65256","ankyrin repeat and SOCS box-containing 2",-0.0722874108384657,6.07342229248279,-0.417684041484853,0.682603575059877,0.77746730383721,-7.52813947507872
"1304","17283536","Ddx24","27225","DEAD (Asp-Glu-Ala-Asp) box polypeptide 24",0.5107674058911,9.77627787232234,5.031182960533,0.000191738009992108,0.00101565200518366,0.0565796059399855
"1305","17283549","Ifi27l2a","76933","interferon, alpha-inducible protein 27 like 2A",-0.0964690529741734,8.94925867393232,-1.07786504547646,0.299573945178742,0.427320834658535,-7.02420004396871
"1306","17283641","Serpina1e","20704","serine (or cysteine) peptidase inhibitor, clade A, member 1E",-0.230903023672988,4.31177376422899,-1.10658838190949,0.287388007804793,0.414477986220152,-6.99331096013168
"1307","17283764","Snhg10","69434","small nucleolar RNA host gene 10",0.000547786231978264,5.49736111771252,0.00455091500289791,0.996434036294163,0.997599650975657,-7.6208723477551
"1308","17283879","Setd3","52690","SET domain containing 3",-0.0831279229418165,7.69698951414762,-0.778674457093584,0.449317231480278,0.576045267236967,-7.30345451891019
"1309","17283897","Ccdc85c","668158","coiled-coil domain containing 85C",0.210726662844089,4.47980654421815,1.5532008405672,0.143001051738418,0.241942756556019,-6.4317149415595
"1310","17283909","Gm16596","100504467","predicted gene, 16596",-0.0108101407980126,3.56889000811175,-0.083750727395452,0.934457311088569,0.958712552712365,-7.61713202628129
"1311","17283930","Wars","22375","tryptophanyl-tRNA synthetase",0.19475371483219,9.73190299041426,2.50992340408895,0.0251904243934983,0.0574917457300754,-4.84613842440017
"1312","17284037","Mpc1","55951","mitochondrial pyruvate carrier 1",0.0482465664829306,9.87806504042603,0.303751541739084,0.765848376058854,0.842025623227857,-7.5716893520533
"1313","17284039","Cinp","67236","cyclin-dependent kinase 2 interacting protein",-0.168682202922229,8.05341651068452,-1.40963959040396,0.180781546603482,0.289898888035723,-6.62791764378882
"1314","17284114","Ckb","12709","creatine kinase, brain",-0.595913569658951,10.4592595917453,-5.39032244178947,0.000100102884757909,0.000601520945420896,0.728160655821856
"1315","17284135","Xrcc3","74335","X-ray repair complementing defective repair in Chinese hamster cells 3",-0.473298202777223,7.39006688045304,-4.74778287742004,0.00032401491767471,0.00153862132634662,-0.483791616642161
"1316","17284243","Cdca4","71963","cell division cycle associated 4",0.0411880260918966,8.27506140680818,0.384346803967343,0.706578556534918,0.797496633798171,-7.54227773219051
"1317","17284247","Gpr132","56696","G protein-coupled receptor 132",0.711399851022125,7.65744052297962,7.67292402183755,2.42710901133259e-06,3.26759777233562e-05,4.59925543346406
"1318","17284349","Ighm","16019","immunoglobulin heavy constant mu",-2.1448306599231,7.94034029033363,-14.783683812801,7.48154073486631e-10,6.40313007751201e-08,13.0038004222939
"1319","17284379","Igh-VJ558","16061","immunoglobulin heavy chain (J558 family)",0.0024284394659726,3.94272913406221,0.0213403308104949,0.983279640962893,0.990055181345999,-7.62063980225182
"1320","17284387","Igh-V7183","16059","immunoglobulin heavy chain (V7183 family)",-0.380192773942543,4.327018267119,-2.58195617436115,0.0219214165049405,0.0513012524535541,-4.71277971874694
"1321","17284393","Ighv5-9","544896","immunoglobulin heavy variable 5-9",-0.404138590748058,5.41534834865044,-2.75894714100162,0.0155369861560366,0.038639304300878,-4.37983757650536
"1322","17284420","Igh-VX24","195176","immunoglobulin heavy chain (X24 family)",0.1626328334971,4.30764836502738,1.12761594071109,0.278705360206924,0.405272770145553,-6.9702674516844
"1323","17284471","Igh-VS107","16065","immunoglobulin heavy chain (S107 family)",0.227062397869038,3.02933624880187,1.69007548350244,0.113464399411772,0.200402481390308,-6.23237445610823
"1324","17284614","Ighg3","380795","Immunoglobulin heavy constant gamma 3",0.046326611718456,4.84499544378638,0.23159462930188,0.820251447890092,0.881299573943605,-7.59224564746495
"1325","17284626","Rac1","19353","Rac family small GTPase 1",-0.345722826270091,3.95196307060941,-2.26459665820115,0.0401890793095109,0.0848388915233544,-5.28898138908722
"1326","17284650","Ighv1-77","619994","immunoglobulin heavy variable 1-77",-0.0194474760790948,4.8714751950381,-0.121807392195831,0.904807379675606,0.93946291362852,-7.6129503750311
"1327","17284696","D430020J02Rik","319545","RIKEN cDNA D430020J02 gene",-0.902436716320688,5.80656583248228,-8.64085914878074,6.14108683215527e-07,1.0789223229162e-05,6.03461340224384
"1328","17284795","Sp4","20688","trans-acting transcription factor 4",-0.358328939317854,4.87146692315744,-3.06687461833344,0.00848289228560647,0.0232377721458932,-3.78670318198507
"1329","17284963","Marcksl1-ps4","111002","MARCKS-like 1, pseudogene 4",0.177057522025683,6.43162050624206,1.73228887528441,0.105499575783996,0.188896580550484,-6.16864880158399
"1330","17285000","Klf6","23849","Kruppel-like factor 6",0.161237287043072,10.172926375296,1.79578437753759,0.0944473268523805,0.172668274388957,-6.07091346066517
"1331","17285157","Heatr1","217995","HEAT repeat containing 1",0.549331515436842,8.17059888241815,5.86357386315807,4.36623081671783e-05,0.000306300805889421,1.58834260855916
"1332","17285204","Ero1lb","67475","ERO1-like beta (S. cerevisiae)",-0.241498083785885,7.23158129885783,-2.14604470418256,0.0501530247140338,0.101440503396954,-5.49562361167917
"1333","17285267","Lyst","17101","lysosomal trafficking regulator",-0.453167796936397,7.62344917632486,-4.28854592626537,0.000773668850454201,0.00316266736423901,-1.37587202200777
"1334","17285332","B3galnt2","97884","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2",0.241372716924992,6.79262624925326,2.2413973137842,0.0419794765514972,0.0879674865407555,-5.32983145737387
"1335","17285438","Inhba","16323","inhibin beta-A",0.621876144167937,4.93743130582153,3.77235912104625,0.00210876304081895,0.00721885335156188,-2.3948740835803
"1336","17285448","Mplkip","66308","M-phase specific PLK1 intereacting protein",-0.186829076369537,5.68189720282336,-1.29854836734505,0.215378625560793,0.332817473751538,-6.76992199507078
"1337","17285523","Trgv4","21638","T cell receptor gamma, variable 4",0.320091609676766,3.40912301607456,3.36536886617052,0.00470291662586393,0.0141726224877016,-3.20086160940298
"1338","17285586","Aoah","27052","acyloxyacyl hydrolase",1.25052654209503,8.9434711028652,7.25792405478877,4.53151160051021e-06,5.25111914867634e-05,3.94750086958004
"1339","17285641","Olfr1367","258526","olfactory receptor 1367",-0.258877615652854,4.06920649162797,-2.02317711457049,0.0628699918770359,0.121973484888382,-5.7038571902994
"1340","17285677","H2ac13","319191","H2A clustered histone 13",-0.5565675807257,3.24857248199826,-3.32526798490387,0.00509089593952038,0.0151457473028055,-3.27997018836305
"1341","17285683","H2bc14","319186","H2B clustered histone 14",-0.691002965837291,3.42721841535924,-5.75179031628262,5.29675112278942e-05,0.000357754633332936,1.38781003265693
"1342","17285742","H2bc12","319184","H2B clustered histone 12",-0.720510208697167,7.96774960486691,-6.07728631275191,3.0324568550019e-05,0.0002293869825545,1.96706868578134
"1343","17285763","Vmn1r199","171247","vomeronasal 1 receptor 199",0.0366100307797637,2.92872220570552,0.275604900970291,0.786935139317485,0.857810847825883,-7.58036005543219
"1344","17285815","H4c8","69386","H4 clustered histone 8",-0.943507260970225,3.85941541479401,-6.50099925082234,1.49984656261658e-05,0.000131176361410743,2.69961591147387
"1345","17285819","H2ac10","319173","H2A clustered histone 10",-0.719321341437118,10.0725618029242,-6.06165007826314,3.11375256617846e-05,0.000234352909848934,1.9395682220254
"1346","17285821","H3c8","97908","H3 clustered histone 8",-0.794102540811668,3.14655511897,-5.44834174281683,9.02717381433024e-05,0.000549053790067538,0.835172106542073
"1347","17285829","H1f3","14957","H1.3 linker histone, cluster member",-0.498043870987734,5.72302815030846,-2.54258666547663,0.0236538005429861,0.0545333350025774,-4.78583484733597
"1348","17285834","H2bc8","319181","H2B clustered histone 8",-0.207609983720068,6.58749743837355,-0.990293655694222,0.339076236890101,0.468065837605667,-7.11409456702865
"1349","17285842","H3c4","319149","H3 clustered histone 4",-0.449909552795911,3.65358015445672,-2.54628560030418,0.0234855807314098,0.0542371054044208,-4.77898798176531
"1350","17285851","H2bc4","68024","H2B clustered histone 4",0.220058186086661,8.48708376524363,0.894388727180486,0.386446286525763,0.514031905545259,-7.20491752472855
"1351","17285859","H1f2","50708","H1.2 linker histone, cluster member",-0.481603025552698,8.11804244575635,-3.88568256163211,0.00168910370499765,0.00603784027245878,-2.17032944528432
"1352","17285867","H2ac4","319172","H2A clustered histone 4",-0.935075164806261,9.40823970952939,-5.95956296091451,3.70390550142732e-05,0.000269852866698577,1.75920857694694
"1353","17285871","H3c2","319150","H3 clustered histone 2",-0.173533575133511,3.84285384004469,-1.66635775467376,0.118166572221809,0.206938302888295,-6.2677264253805
